7	O
-	O
2	O
Mark	PERSON
Brooks	PERSON
through	O
3	O
-	O
1	O
Hal	PERSON
Sutton	PERSON
through	O
11	O
-	O
1	O
John	PERSON
Cook	PERSON
through	O
5	O
-	O
1	O
Tim	PERSON
Herron	PERSON
through	O
4	O
-	O
1	O
Justin	PERSON
Leonard	PERSON
through	O
3	O
0	O
Steve	PERSON
Jones	PERSON
through	O
7	O
0	O
Nick	PERSON
Faldo	PERSON
(	O
Britain	LOCATION
)	O
through	O
5	O
0	O
Davis	PERSON
Love	PERSON
through	O
5	O
+1	O
Fred	PERSON
Couples	PERSON
through	O
15	O
+1	O
Fred	PERSON
Funk	PERSON
through	O
9	O
+1	O
Scott	PERSON
Hoch	PERSON
through	O
9	O
+1	O
Ernie	PERSON
Els	PERSON
(	O
South	LOCATION
Africa	LOCATION
)	O
through	O
8	O
+2	O
D.A.	PERSON
Weibring	PERSON
through	O
12	O
+2	O
Clarence	PERSON
Rose	PERSON
through	O
9	O
+2	O
Duffy	PERSON
Waldorf	PERSON
through	O
4	O
+3	O
Jim	PERSON
Furyk	PERSON
through	O
16	O
+3	O
Corey	PERSON
Pavin	PERSON
through	O
14	O
+3	O
Craig	PERSON
Stadler	PERSON
through	O
14	O
+3	O
Brad	PERSON
Bryant	PERSON
through	O
12	O
+3	O
Tom	PERSON
Lehman	PERSON
through	O
11	O
+3	O
Sven	PERSON
Struver	PERSON
(	O
Germany	LOCATION
)	O
through	O
10	O
+3	O
Alexander	PERSON
Cejka	PERSON
(	O
Germany	LOCATION
)	O
through	O
10	O
+3	O
Anders	PERSON
Forsbrand	PERSON
(	O
Sweden	LOCATION
)	O
through	O
5	O
+4	O
Willie	PERSON
Wood	PERSON
through	O
17	O
+4	O
Costantino	PERSON
Rocca	PERSON
(	O
Italy	LOCATION
)	O
through	O
15	O
+4	O
Stewart	PERSON
Ginn	PERSON
(	O
Australia	LOCATION
)	O
through	O
13	O
+5	O
Wayne	PERSON
Westner	PERSON
(	O
South	LOCATION
Africa	LOCATION
)	O
77	O
68	O
+5	O
Sigeki	PERSON
Maruyama	PERSON
(	O
Japan	LOCATION
)	O
through	O
17	O
+5	O
Mark	PERSON
O'Meara	PERSON
through	O
15	O
+5	O
Loren	PERSON
Roberts	PERSON
through	O
9	O
+6	O
Scott	PERSON
McCarron	PERSON
76	O
70	O
+7	O
Satoshi	PERSON
Higashi	PERSON
(	O
Japan	LOCATION
)	O
through	O
16	O
+7	O
Paul	PERSON
Stankowski	PERSON
through	O
15	O
+8	O
Craig	PERSON
Parry	PERSON
(	O
Australia	LOCATION
)	O
through	O
13	O
+9	O
Tom	PERSON
Watson	PERSON
79	O
70	O
+11	O
Seiki	PERSON
Okuda	PERSON
(	O
Japan	LOCATION
)	O
81	O
70	O
(	O
through	O
18	O
)	O
+11	O
Steve	PERSON
Schneiter	PERSON
77	O
74	O
)	O
through	O
18	O
)	O
-DOCSTART-	O
RUGBY	MISC
LEAGUE	MISC
-	O
EUROPEAN	MISC
SUPER	MISC
LEAGUE	MISC
RESULTS	O
/	O
STANDINGS	O
.	O
LONDON	LOCATION
1996-08-24	O
Results	O
of	O
European	MISC
Super	MISC
League	MISC
rugby	O
league	O
matches	O
on	O
Saturday	O
:	O
Paris	ORGANIZATION
14	O
Bradford	ORGANIZATION
27	O
Wigan	ORGANIZATION
78	O
Workington	ORGANIZATION
4	O
Standings	O
(	O
tabulated	O
under	O
played	O
,	O
won	O
,	O
drawn	O
,	O
lost	O
,	O
points	O
for	O
,	O
against	O
,	O
total	O
points	O
)	O
:	O
Wigan	ORGANIZATION
22	O
19	O
1	O
2	O
902	O
326	O
39	O
St	ORGANIZATION
Helens	ORGANIZATION
21	O
19	O
0	O
2	O
884	O
441	O
38	O
Bradford	ORGANIZATION
22	O
17	O
0	O
5	O
767	O
409	O
34	O
Warrington	ORGANIZATION
21	O
12	O
0	O
9	O
555	O
499	O
24	O
London	ORGANIZATION
21	O
11	O
1	O
9	O
555	O
462	O
23	O
Sheffield	ORGANIZATION
21	O
10	O
0	O
11	O
574	O
696	O
20	O
Halifax	ORGANIZATION
21	O
9	O
1	O
11	O
603	O
552	O
19	O
Castleford	ORGANIZATION
21	O
9	O
0	O
12	O
548	O
543	O
18	O
Oldham	ORGANIZATION
21	O
8	O
1	O
12	O
439	O
656	O
17	O
Leeds	ORGANIZATION
21	O
6	O
0	O
15	O
531	O
681	O
12	O
Paris	ORGANIZATION
22	O
3	O
1	O
18	O
398	O
795	O
7	O
Workington	ORGANIZATION
22	O
2	O
1	O
19	O
325	O
1021	O
5	O
-DOCSTART-	O
CRICKET	O
-	O
ESSEX	ORGANIZATION
POISED	O
TO	O
STEP	O
UP	O
TITLE	O
CHALLENGE	O
.	O
LONDON	LOCATION
1996-08-24	O
Essex	ORGANIZATION
are	O
set	O
to	O
step	O
up	O
their	O
English	MISC
county	O
championship	O
challenge	O
with	O
a	O
fifth	O
consecutive	O
victory	O
after	O
new-ball	O
pair	O
Neil	PERSON
Williams	PERSON
and	O
Mark	PERSON
Ilott	PERSON
sent	O
Gloucestershire	ORGANIZATION
reeling	O
on	O
Saturday	O
.	O
Williams	PERSON
seized	O
two	O
wickets	O
in	O
two	O
deliveries	O
and	O
left-armer	O
Ilott	PERSON
also	O
captured	O
two	O
as	O
Gloucestershire	ORGANIZATION
,	O
252	O
behind	O
on	O
first	O
innings	O
,	O
slumped	O
to	O
27	O
for	O
four	O
at	O
the	O
close	O
on	O
the	O
third	O
day	O
of	O
the	O
four-day	O
game	O
at	O
Colchester	LOCATION
.	O
Essex	ORGANIZATION
,	O
who	O
started	O
the	O
current	O
round	O
of	O
matches	O
in	O
fifth	O
place	O
20	O
points	O
behind	O
leaders	O
Derbyshire	ORGANIZATION
with	O
a	O
game	O
in	O
hand	O
,	O
could	O
go	O
top	O
if	O
they	O
complete	O
victory	O
on	O
Monday	O
's	O
last	O
day	O
and	O
other	O
results	O
favour	O
them	O
.	O
Williams	PERSON
thrust	O
Essex	ORGANIZATION
on	O
course	O
for	O
success	O
by	O
dispatching	O
Matt	PERSON
Windows	PERSON
and	O
Andrew	PERSON
Symonds	PERSON
in	O
his	O
second	O
over	O
,	O
before	O
Ilott	PERSON
removed	O
Dominic	PERSON
Hewson	PERSON
and	O
Tim	PERSON
Hancock	PERSON
to	O
reduce	O
Gloucestershire	ORGANIZATION
to	O
17	O
for	O
four	O
at	O
one	O
stage	O
.	O
The	O
visitors	O
had	O
started	O
the	O
day	O
optimistically	O
by	O
sending	O
back	O
former	O
England	LOCATION
captain	O
Graham	PERSON
Gooch	PERSON
when	O
he	O
added	O
just	O
six	O
to	O
his	O
overnight	O
105	O
,	O
but	O
Essex	ORGANIZATION
went	O
on	O
to	O
make	O
532	O
for	O
eight	O
before	O
declaring	O
.	O
Captain	O
Paul	PERSON
Prichard	PERSON
plundered	O
88	O
from	O
73	O
deliveries	O
,	O
hitting	O
15	O
fours	O
and	O
one	O
six	O
.	O
Second-placed	O
Kent	ORGANIZATION
were	O
frustrated	O
by	O
rain	O
which	O
prevented	O
any	O
play	O
at	O
Cardiff	LOCATION
,	O
where	O
they	O
have	O
reached	O
255	O
for	O
three	O
in	O
their	O
first	O
innings	O
against	O
Glamorgan	ORGANIZATION
,	O
while	O
third-placed	O
Surrey	ORGANIZATION
are	O
facing	O
an	O
uphill	O
task	O
against	O
Nottinghamshire	ORGANIZATION
.	O
Surrey	ORGANIZATION
slipped	O
to	O
88	O
for	O
four	O
in	O
reply	O
to	O
Notts	ORGANIZATION
'	O
commanding	O
first	O
innings	O
of	O
446	O
for	O
nine	O
declared	O
at	O
Trent	LOCATION
Bridge	LOCATION
,	O
before	O
Alistair	PERSON
Brown	PERSON
struck	O
a	O
55-ball	O
half-century	O
.	O
Brown	PERSON
's	O
56	O
not	O
out	O
,	O
containing	O
eight	O
fours	O
and	O
three	O
sixes	O
,	O
lifted	O
Surrey	ORGANIZATION
to	O
128	O
for	O
four	O
on	O
a	O
rain-curtailed	O
day	O
.	O
Fourth-placed	O
Leicestershire	ORGANIZATION
had	O
Hampshire	ORGANIZATION
on	O
the	O
ropes	O
at	O
Leicester	LOCATION
before	O
rain	O
intervened	O
.	O
Pace	O
trio	O
David	PERSON
Millns	PERSON
(	O
2-24	O
)	O
,	O
Gordon	PERSON
Parsons	PERSON
(	O
3-20	O
)	O
and	O
Vince	PERSON
Wells	PERSON
(	O
2-19	O
)	O
had	O
Hampshire	ORGANIZATION
reeling	O
at	O
81	O
for	O
seven	O
in	O
reply	O
to	O
the	O
home	O
county	O
's	O
first	O
innings	O
of	O
353	O
.	O
Yorkshire	ORGANIZATION
rekindled	O
their	O
title	O
hopes	O
after	O
three	O
successive	O
defeats	O
by	O
taking	O
the	O
upper	O
hand	O
against	O
arch-rivals	O
Lancashire	ORGANIZATION
at	O
Old	LOCATION
Trafford	LOCATION
.	O
Facing	O
Yorkshire	ORGANIZATION
's	O
529	O
for	O
eight	O
declared	O
,	O
Lancashire	ORGANIZATION
were	O
forced	O
to	O
follow	O
on	O
206	O
behind	O
after	O
being	O
bowled	O
out	O
for	O
323	O
,	O
paceman	O
Darren	PERSON
Gough	PERSON
polishing	O
off	O
the	O
innings	O
with	O
a	O
burst	O
of	O
three	O
wickets	O
for	O
one	O
run	O
in	O
17	O
deliveries	O
.	O
Lancashire	ORGANIZATION
then	O
reached	O
210	O
for	O
five	O
at	O
the	O
close	O
--	O
just	O
four	O
ahead	O
--	O
after	O
Neil	PERSON
Fairbrother	PERSON
hit	O
55	O
in	O
60	O
balls	O
to	O
add	O
to	O
his	O
first	O
innings	O
of	O
86	O
.	O
-DOCSTART-	O
CRICKET	O
-	O
ENGLAND	LOCATION
V	O
PAKISTAN	LOCATION
FINAL	O
TEST	O
SCOREBOARD	O
.	O
LONDON	LOCATION
1996-08-24	O
Scoreboard	O
on	O
the	O
third	O
day	O
of	O
the	O
third	O
and	O
final	O
test	O
between	O
England	LOCATION
and	O
Pakistan	LOCATION
at	O
The	LOCATION
Oval	LOCATION
on	O
Saturday	O
:	O
England	LOCATION
first	O
innings	O
326	O
(	O
J.	PERSON
Crawley	PERSON
106	O
,	O
G.	PERSON
Thorpe	PERSON
54	O
;	O
Waqar	PERSON
Younis	PERSON
4-95	O
)	O
Pakistan	LOCATION
first	O
innings	O
(	O
overnight	O
229-1	O
)	O
Saeed	PERSON
Anwar	PERSON
c	O
Croft	PERSON
b	O
Cork	PERSON
176	O
Aamir	PERSON
Sohail	PERSON
c	O
Cork	PERSON
b	O
Croft	PERSON
46	O
Ijaz	PERSON
Ahmed	PERSON
c	O
Stewart	PERSON
b	O
Mullally	PERSON
61	O
Inzamam-ul-Haq	PERSON
c	O
Hussain	PERSON
b	O
Mullally	PERSON
35	O
Salim	PERSON
Malik	PERSON
not	O
out	O
2	O
Asif	PERSON
Mujtaba	PERSON
not	O
out	O
1	O
Extras	O
(	O
b-4	O
lb-3	O
nb-11	O
)	O
18	O
Total	O
(	O
for	O
four	O
wickets	O
)	O
339	O
Fall	O
of	O
wickets	O
:	O
1-106	O
2-239	O
3-334	O
4-334	O
To	O
bat	O
:	O
Wasim	PERSON
Akram	PERSON
,	O
Moin	PERSON
Khan	PERSON
,	O
Mushtaq	PERSON
Ahmed	PERSON
,	O
Waqar	PERSON
Younis	PERSON
,	O
Mohammad	PERSON
Akam	PERSON
Bowling	O
(	O
to	O
date	O
)	O
:	O
Lewis	PERSON
12-1-76-0	O
,	O
Mullally	PERSON
22-6-56-2	O
,	O
Croft	PERSON
29-6-64-1	O
,	O
Cork	PERSON
14.3-4-45-1	O
,	O
Salisbury	PERSON
17-0-91-0	O
-DOCSTART-	O
CRICKET	O
-	O
ENGLISH	MISC
COUNTY	MISC
CHAMPIONSHIP	MISC
SCORES	O
.	O
LONDON	LOCATION
1996-08-24	O
Close	O
of	O
play	O
scores	O
in	O
four-day	O
English	MISC
County	MISC
Championship	MISC
cricket	O
matches	O
on	O
Saturday	O
:	O
Final	O
day	O
At	O
Weston-super-Mare	LOCATION
:	O
Match	O
abandoned	O
as	O
a	O
draw	O
-	O
rain	O
.	O
Durham	ORGANIZATION
326	O
(	O
D.	PERSON
Cox	PERSON
95	O
not	O
out	O
,	O
S.	PERSON
Campbell	PERSON
69	O
;	O
G.	PERSON
Rose	PERSON
7-73	O
)	O
.	O
Somerset	ORGANIZATION
298-6	O
(	O
M.	PERSON
Lathwell	PERSON
85	O
,	O
R.	PERSON
Harden	PERSON
65	O
)	O
.	O
Somerset	ORGANIZATION
9	O
points	O
,	O
Durham	ORGANIZATION
8	O
.	O
Third	O
day	O
At	O
Colchester	LOCATION
:	O
Gloucestershire	ORGANIZATION
280	O
and	O
27-4	O
.	O
Essex	ORGANIZATION
532-8	O
declared	O
(	O
G.	PERSON
Gooch	PERSON
111	O
,	O
R.	PERSON
Irani	PERSON
91	O
,	O
P.	PERSON
Prichard	PERSON
88	O
,	O
D.	PERSON
Robinson	PERSON
72	O
;	O
M.	PERSON
Alleyne	PERSON
4-80	O
)	O
.	O
At	O
Cardiff	LOCATION
:	O
Kent	ORGANIZATION
255-3	O
(	O
D.	PERSON
Fulton	PERSON
64	O
,	O
M.	PERSON
Walker	PERSON
59	O
,	O
C.	PERSON
Hooper	PERSON
52	O
not	O
out	O
)	O
v	O
Glamorgan	ORGANIZATION
.	O
No	O
play	O
-	O
rain	O
.	O
At	O
Leicester	LOCATION
:	O
Leicestershire	ORGANIZATION
353	O
(	O
P.	PERSON
Simmons	PERSON
108	O
,	O
P.	PERSON
Nixon	PERSON
67	O
;	O
S.	PERSON
Renshaw	PERSON
4-56	O
,	O
J.	PERSON
Bovill	PERSON
4-102	O
)	O
.	O
Hampshire	ORGANIZATION
81-7	O
.	O
At	O
Northampton	LOCATION
:	O
Sussex	ORGANIZATION
389	O
and	O
112	O
(	O
C.	PERSON
Ambrose	PERSON
6-26	O
)	O
.	O
Northamptonshire	ORGANIZATION
361	O
(	O
K.	PERSON
Curran	PERSON
117	O
,	O
D.	PERSON
Ripley	PERSON
66	O
not	O
out	O
)	O
and	O
42-3	O
.	O
At	O
Trent	LOCATION
Bridge	LOCATION
:	O
Nottinghamshire	ORGANIZATION
446-9	O
declared	O
(	O
G.	PERSON
Archer	PERSON
143	O
,	O
M.	PERSON
Dowman	PERSON
107	O
,	O
W.	PERSON
Noon	PERSON
57	O
;	O
B.	PERSON
Julian	PERSON
4-104	O
)	O
.	O
Surrey	ORGANIZATION
128-4	O
(	O
A.	PERSON
Brown	PERSON
56	O
not	O
out	O
)	O
.	O
At	O
Worcester	LOCATION
:	O
Warwickshire	ORGANIZATION
310	O
(	O
A.	PERSON
Giles	PERSON
83	O
,	O
T.	PERSON
Munton	PERSON
54	O
not	O
out	O
,	O
W.	PERSON
Khan	PERSON
52	O
;	O
R.	PERSON
Illingworth	PERSON
4-54	O
,	O
S.	PERSON
Lampitt	PERSON
4-90	O
)	O
.	O
Worcestershire	ORGANIZATION
205-9	O
(	O
K.	PERSON
Spiring	PERSON
52	O
)	O
.	O
At	O
Headingley	LOCATION
:	O
Yorkshire	ORGANIZATION
529-8	O
declared	O
(	O
C.	PERSON
White	PERSON
181	O
,	O
R.	PERSON
Blakey	PERSON
109	O
not	O
out	O
,	O
M.	PERSON
Moxon	PERSON
66	O
,	O
M.	PERSON
Vaughan	PERSON
57	O
)	O
.	O
Lancashire	ORGANIZATION
323	O
(	O
N.	PERSON
Fairbrother	PERSON
86	O
,	O
M.	PERSON
Watkinson	PERSON
64	O
;	O
D.	PERSON
Gough	PERSON
4-53	O
)	O
and	O
210-5	O
(	O
N.	PERSON
Speak	PERSON
65	O
not	O
out	O
,	O
N.	PERSON
Fairbrother	PERSON
55	O
)	O
.	O
-DOCSTART-	O
SOCCER	O
-	O
SCOTTISH	MISC
LEAGUE	O
RESULTS	O
.	O
GLASGOW	LOCATION
1996-08-24	O
Results	O
of	O
Scottish	MISC
league	O
soccer	O
matches	O
on	O
Saturday	O
:	O
Premier	O
division	O
Hibernian	ORGANIZATION
0	O
Dunfermline	ORGANIZATION
0	O
Kilmarnock	ORGANIZATION
1	O
Celtic	ORGANIZATION
3	O
Raith	ORGANIZATION
0	O
Motherwell	ORGANIZATION
3	O
Rangers	ORGANIZATION
1	O
Dundee	ORGANIZATION
United	ORGANIZATION
0	O
Playing	O
Sunday	O
:	O
Aberdeen	ORGANIZATION
v	O
Hearts	ORGANIZATION
Division	O
one	O
Airdrieonians	ORGANIZATION
0	O
East	ORGANIZATION
Fife	ORGANIZATION
0	O
Clydebank	ORGANIZATION
1	O
Stirling	ORGANIZATION
0	O
Dundee	ORGANIZATION
2	O
Greenock	ORGANIZATION
Morton	ORGANIZATION
1	O
Falkirk	ORGANIZATION
1	O
Partick	ORGANIZATION
0	O
St	ORGANIZATION
Mirren	ORGANIZATION
0	O
St	ORGANIZATION
Johnstone	ORGANIZATION
3	O
Division	O
two	O
Berwick	ORGANIZATION
0	O
Stenhousemuir	ORGANIZATION
6	O
Brechin	ORGANIZATION
1	O
Ayr	ORGANIZATION
1	O
Hamilton	ORGANIZATION
2	O
Clyde	ORGANIZATION
0	O
Queen	ORGANIZATION
of	ORGANIZATION
the	ORGANIZATION
South	ORGANIZATION
2	O
Dumbarton	ORGANIZATION
1	O
Stranraer	ORGANIZATION
1	O
Livingston	ORGANIZATION
2	O
Division	O
three	O
Alloa	ORGANIZATION
1	O
Arbroath	ORGANIZATION
1	O
Cowdenbeath	ORGANIZATION
1	O
Monstrose	ORGANIZATION
0	O
Forfar	ORGANIZATION
3	O
Inverness	ORGANIZATION
1	O
Ross	ORGANIZATION
County	ORGANIZATION
1	O
Queen	ORGANIZATION
's	ORGANIZATION
Park	ORGANIZATION
2	O
Played	O
Friday	O
:	O
East	ORGANIZATION
Stirling	ORGANIZATION
0	O
Albion	ORGANIZATION
1	O
-DOCSTART-	O
SOCCER	O
-	O
OUT-OF-SORTS	O
NEWCASTLE	ORGANIZATION
CRASH	O
2-1	O
AT	O
HOME	O
.	O
LONDON	LOCATION
1996-08-24	O
Newcastle	ORGANIZATION
's	O
early	O
season	O
teething	O
problems	O
continued	O
on	O
Saturday	O
when	O
they	O
lost	O
2-1	O
at	O
home	O
to	O
premier	O
league	O
pacesetters	O
Sheffield	ORGANIZATION
Wednesday	ORGANIZATION
.	O
England	LOCATION
striker	O
Alan	PERSON
Shearer	PERSON
gave	O
Kevin	PERSON
Keegan	PERSON
's	O
talent-laden	O
side	O
the	O
lead	O
from	O
the	O
penalty	O
spot	O
after	O
13	O
minutes	O
after	O
Wednesday	O
's	O
Yugoslav	MISC
Dejan	PERSON
Stefanovic	PERSON
pulled	O
down	O
Colombian	MISC
forward	O
Faustino	PERSON
Asprilla	PERSON
.	O
But	O
two	O
minutes	O
later	O
Wednesday	ORGANIZATION
equalised	O
through	O
Peter	PERSON
Atherton	PERSON
,	O
who	O
found	O
space	O
in	O
the	O
penalty	O
area	O
to	O
meet	O
Mark	PERSON
Pembridge	PERSON
's	O
free	O
kick	O
with	O
a	O
precise	O
glancing	O
header	O
.	O
Guy	PERSON
Whittingham	PERSON
stole	O
three	O
points	O
for	O
the	O
Yorkshire	ORGANIZATION
side	O
with	O
a	O
goal	O
10	O
minutes	O
from	O
time	O
.	O
To	O
add	O
to	O
Newcastle	ORGANIZATION
's	O
misery	O
,	O
England	LOCATION
striker	O
Les	PERSON
Ferdinand	PERSON
was	O
stretchered	O
off	O
in	O
the	O
second	O
half	O
.	O
Wednesday	ORGANIZATION
,	O
who	O
escaped	O
relegation	O
on	O
the	O
final	O
day	O
of	O
last	O
season	O
,	O
have	O
now	O
won	O
their	O
first	O
three	O
games	O
of	O
the	O
season	O
.	O
Elsewhere	O
,	O
title	O
hopefuls	O
Liverpool	ORGANIZATION
were	O
held	O
0-0	O
at	O
home	O
by	O
newly-promoted	O
Sunderland	ORGANIZATION
,	O
and	O
in	O
London	LOCATION
,	O
the	O
tie	O
between	O
Tottenham	ORGANIZATION
Hotspur	ORGANIZATION
and	O
Everton	ORGANIZATION
also	O
ended	O
goaless	O
.	O
Frenchman	MISC
Frank	PERSON
LeBoeuf	PERSON
and	O
Italian	MISC
Gianluca	PERSON
Vialli	PERSON
scored	O
their	O
first	O
premier	O
league	O
goals	O
as	O
Chelsea	ORGANIZATION
beat	O
Coventry	ORGANIZATION
2-0	O
,	O
and	O
managerless	O
Arsenal	ORGANIZATION
won	O
by	O
the	O
same	O
scoreline	O
at	O
Leicester	LOCATION
.	O
Last	O
season	O
's	O
league	O
and	O
Cup	MISC
winners	O
Manchester	ORGANIZATION
United	ORGANIZATION
host	O
1995	O
champions	O
Blackburn	ORGANIZATION
on	O
Sunday	O
.	O
-DOCSTART-	O
SOCCER	O
-	O
ENGLISH	MISC
LEAGUE	O
RESULTS	O
.	O
LONDON	LOCATION
1996-08-24	O
Results	O
of	O
English	MISC
league	O
soccer	O
matches	O
on	O
Saturday	O
:	O
Premier	O
league	O
Aston	ORGANIZATION
Villa	ORGANIZATION
2	O
Derby	ORGANIZATION
0	O
Chelsea	ORGANIZATION
2	O
Coventry	ORGANIZATION
0	O
Leicester	ORGANIZATION
0	O
Arsenal	ORGANIZATION
2	O
Liverpool	ORGANIZATION
0	O
Sunderland	ORGANIZATION
0	O
Newcastle	ORGANIZATION
1	O
Sheffield	ORGANIZATION
Wednesday	ORGANIZATION
2	O
Nottingham	ORGANIZATION
Forest	ORGANIZATION
1	O
Middlesbrough	ORGANIZATION
1	O
Tottenham	ORGANIZATION
0	O
Everton	ORGANIZATION
0	O
West	ORGANIZATION
Ham	ORGANIZATION
2	O
Southampton	ORGANIZATION
1	O
Playing	O
Sunday	O
:	O
Manchester	ORGANIZATION
United	ORGANIZATION
v	O
Blackburn	ORGANIZATION
Playing	O
Monday	O
:	O
Leeds	ORGANIZATION
v	O
Wimbledon	ORGANIZATION
Division	O
one	O
Bolton	ORGANIZATION
3	O
Norwich	ORGANIZATION
1	O
Charlton	ORGANIZATION
1	O
West	ORGANIZATION
Bromwich	ORGANIZATION
1	O
Crystal	ORGANIZATION
Palace	ORGANIZATION
3	O
Oldham	ORGANIZATION
1	O
Ipswich	ORGANIZATION
5	O
Reading	ORGANIZATION
2	O
Oxford	ORGANIZATION
5	O
Southend	ORGANIZATION
0	O
Sheffield	ORGANIZATION
United	ORGANIZATION
4	O
Birmingham	ORGANIZATION
4	O
Stoke	ORGANIZATION
2	O
Manchester	ORGANIZATION
City	ORGANIZATION
1	O
Swindon	ORGANIZATION
1	O
Port	ORGANIZATION
Vale	ORGANIZATION
1	O
Wolverhampton	ORGANIZATION
1	O
Bradford	ORGANIZATION
0	O
Played	O
Friday	O
:	O
Portsmouth	ORGANIZATION
1	O
Queen	ORGANIZATION
's	ORGANIZATION
Park	ORGANIZATION
Rangers	ORGANIZATION
2	O
Tranmere	ORGANIZATION
3	O
Grimsby	ORGANIZATION
2	O
Playing	O
Sunday	O
:	O
Barnsley	ORGANIZATION
v	O
Huddersfield	ORGANIZATION
Division	O
two	O
Brentford	ORGANIZATION
3	O
Luton	ORGANIZATION
2	O
Bristol	ORGANIZATION
City	ORGANIZATION
v	O
Blackpool	ORGANIZATION
late	O
kickoff	O
Burnley	ORGANIZATION
2	O
Walsall	ORGANIZATION
1	O
Chesterfield	ORGANIZATION
1	O
Bury	ORGANIZATION
2	O
Peterborough	ORGANIZATION
2	O
Crewe	ORGANIZATION
2	O
Preston	ORGANIZATION
0	O
Bristol	ORGANIZATION
Rovers	ORGANIZATION
0	O
Rotherham	ORGANIZATION
1	O
Shrewsbury	ORGANIZATION
2	O
Stockport	ORGANIZATION
0	O
Notts	ORGANIZATION
County	ORGANIZATION
0	O
Watford	ORGANIZATION
0	O
Millwall	ORGANIZATION
2	O
Wrexham	ORGANIZATION
4	O
Plymouth	ORGANIZATION
4	O
Wycombe	ORGANIZATION
1	O
Gillingham	ORGANIZATION
1	O
York	ORGANIZATION
1	O
Bournemouth	ORGANIZATION
2	O
Division	O
three	O
Barnet	ORGANIZATION
1	O
Wigan	ORGANIZATION
1	O
Cardiff	ORGANIZATION
1	O
Brighton	ORGANIZATION
0	O
Carlisle	ORGANIZATION
0	O
Hull	ORGANIZATION
0	O
Chester	ORGANIZATION
1	O
Cambridge	ORGANIZATION
1	O
Darlington	ORGANIZATION
4	O
Swansea	ORGANIZATION
1	O
Exeter	ORGANIZATION
2	O
Scarborough	ORGANIZATION
2	O
Hartlepool	ORGANIZATION
2	O
Fulham	ORGANIZATION
1	O
Hereford	ORGANIZATION
1	O
Doncaster	ORGANIZATION
0	O
Lincoln	ORGANIZATION
1	O
Leyton	ORGANIZATION
Orient	ORGANIZATION
1	O
Northampton	ORGANIZATION
3	O
Mansfield	ORGANIZATION
0	O
Rochdale	ORGANIZATION
0	O
Colchester	ORGANIZATION
0	O
Scunthorpe	ORGANIZATION
1	O
Torquay	ORGANIZATION
0	O
Add	O
Division	O
two	O
Bristol	ORGANIZATION
City	ORGANIZATION
0	O
Blackpool	ORGANIZATION
1	O
-DOCSTART-	O
CRICKET	O
-	O
PAKISTAN	LOCATION
318-2	O
V	O
ENGLAND	LOCATION
--	O
LUNCH	O
.	O
LONDON	LOCATION
1996-08-24	O
Pakistan	LOCATION
were	O
318	O
for	O
two	O
at	O
lunch	O
on	O
the	O
third	O
day	O
of	O
the	O
third	O
and	O
final	O
test	O
at	O
The	LOCATION
Oval	LOCATION
on	O
Saturday	O
in	O
reply	O
to	O
England	LOCATION
's	O
326	O
all	O
out	O
.	O
Score	O
:	O
England	LOCATION
326	O
(	O
J.	PERSON
Crawley	PERSON
106	O
,	O
G.	PERSON
Thorpe	PERSON
54	O
.	O
Waqar	PERSON
Younis	PERSON
4-95	O
)	O
.	O
Pakistan	LOCATION
318-2	O
(	O
Saeed	PERSON
Anwar	PERSON
169	O
not	O
out	O
,	O
Ijaz	PERSON
Ahmed	PERSON
61	O
)	O
.	O
-DOCSTART-	O
TENNIS	O
-	O
RESULTS	O
AT	O
CANADIAN	MISC
OPEN	MISC
.	O
TORONTO	LOCATION
1996-08-23	O
Results	O
from	O
the	O
Canadian	MISC
Open	MISC
tennis	O
tournament	O
on	O
Friday	O
(	O
prefix	O
numbers	O
denotes	O
seedings	O
)	O
:	O
Quarterfinals	O
3	O
-	O
Wayne	PERSON
Ferreira	PERSON
(	O
South	LOCATION
Africa	LOCATION
)	O
beat	O
5	O
-	O
Thomas	PERSON
Enqvist	PERSON
(	O
Sweden	LOCATION
)	O
7-5	O
6-2	O
4	O
-	O
Marcelo	PERSON
Rios	PERSON
(	O
Chile	LOCATION
)	O
beat	O
Patrick	PERSON
Rafter	PERSON
(	O
Australia	LOCATION
)	O
0-6	O
7-6	O
(	O
7-4	O
)	O
6-1	O
7	O
-	O
Todd	PERSON
Martin	PERSON
(	O
U.S.	LOCATION
)	O
beat	O
Alex	PERSON
O'Brien	PERSON
(	O
U.S.	LOCATION
)	O
6-4	O
6-4	O
Todd	PERSON
Woodbridge	PERSON
(	O
Australia	LOCATION
)	O
beat	O
Mark	PERSON
Philippoussis	PERSON
(	O
Australia	LOCATION
)	O
7-5	O
6-4	O
-DOCSTART-	O
RUGBY	ORGANIZATION
UNION	ORGANIZATION
-	O
NEW	LOCATION
ZEALAND	LOCATION
WIN	O
FIRST	O
SERIES	O
IN	O
SOUTH	LOCATION
AFRICA	LOCATION
.	O
PRETORIA	LOCATION
,	O
South	LOCATION
Africa	LOCATION
1996-08-24	O
New	LOCATION
Zealand	LOCATION
made	O
history	O
on	O
Saturday	O
when	O
they	O
completed	O
their	O
first	O
series	O
victory	O
in	O
South	LOCATION
Africa	LOCATION
with	O
a	O
33-26	O
victory	O
in	O
the	O
second	O
test	O
.	O
The	O
win	O
gave	O
the	O
All	ORGANIZATION
